favorite_count,hash,retweet,retweet_count,screenName,text,timestamp,tokens,userID,token_str
0,4450911755937427792,1,0,Scrufey21,RT @WeNeedTrump: Nobody will do more for our military than Donald Trump. He has his whole life and he will continue to. https://t.co/tmCfdu…,2016-05-30 00:42:59.205,"[Nobody, will, do, more, for, our, military, than, Donald, Trump, He, has, his, whole, life, he, will, continue, to, …]",490179072,"Nobody, will, do, more, for, our, military, than, Donald, Trump, He, has, his, whole, life, he, will, continue, to, …"
0,-2319097420799385561,0,0,Scrufey21,MEMORIAL DAY 2016: Donald Trump Speech With Rolling Thunder [Video] https://t.co/lQWcDhScLI via @100percFEDUP,2016-05-30 00:59:16.257,"[MEMORIAL, DAY, 2016, Donald, Trump, Speech, With, Rolling, Thunder, [, Video, ], via]",490179072,"MEMORIAL, DAY, 2016, Donald, Trump, Speech, With, Rolling, Thunder, [, Video, ], via"
0,-303098581009091176,1,0,Scrufey21,"RT @VotingTrump2016: Donald Trump - ""Illegals are taken much better care of than our Veterans""
https://t.co/zsfYknBNIU",2016-05-30 03:03:29.748,"[Donald, Trump, Illegals, are, taken, much, better, care, of, than, our, Veterans]",490179072,"Donald, Trump, Illegals, are, taken, much, better, care, of, than, our, Veterans"
0,-303098581009091176,1,0,Scrufey21,"RT @Trump_Victory: Donald Trump - ""Illegals are taken much better care of than our Veterans""
https://t.co/rhSRbDAxEn",2016-05-30 03:03:32.599,"[Donald, Trump, Illegals, are, taken, much, better, care, of, than, our, Veterans]",490179072,"Donald, Trump, Illegals, are, taken, much, better, care, of, than, our, Veterans"
0,8906052071744619292,1,0,Scrufey21,RT @WeNeedTrump: The American dream is dead thanks to incompetent leadership and political correctness. WE NEED DONALD TRUMP. https://t.co/…,2016-05-30 03:04:18.864,"[The, American, dream, is, dead, thanks, to, incompetent, leadership, political, correctness, WE, NEED, DONALD, TRUMP, …]",490179072,"The, American, dream, is, dead, thanks, to, incompetent, leadership, political, correctness, WE, NEED, DONALD, TRUMP, …"
0,2766480304752746504,1,0,Scrufey21,"RT @TPoliticmanager: #Trump2016 Secrecy Zucks: Why Silicon Valley Is Scared of Donald Trump, Part 2 https://t.co/JYyXB98FJG #TrumpTrain htt…",2016-05-30 03:25:11.208,"[#Trump2016, Secrecy, Zucks, Why, Silicon, Valley, Is, Scared, of, Donald, Trump, Part, 2, #TrumpTrain, htt, …]",490179072,"#Trump2016, Secrecy, Zucks, Why, Silicon, Valley, Is, Scared, of, Donald, Trump, Part, 2, #TrumpTrain, htt, …"
0,-752295132667900650,1,0,Scrufey21,"RT @LindaSuhler: Donald Trump on the Establishment:
""The only people I will owe are the VOTERS""
#UNIFY ➡️  ✔️ #Trump2016🇺🇸
#MAGA
https://t.…",2016-05-30 03:30:37.149,"[Donald, Trump, on, the, Establishment, The, only, people, I, will, owe, are, the, VOTERS, #UNIFY, ➡️, ✔️, #Trump2016, 🇺🇸, #MAGA]",490179072,"Donald, Trump, on, the, Establishment, The, only, people, I, will, owe, are, the, VOTERS, #UNIFY, ➡️, ✔️, #Trump2016, 🇺🇸, #MAGA"
0,-5624699312895754033,1,0,Scrufey21,RT @Samstwitch: Thanks to all Veterans! VOTE TRUMP FOR VETS! 81 Reasons to Vote for Donald Trump! https://t.co/R3RIdQAeWk #Trump2016 https:…,2016-05-30 03:32:39.445,"[Thanks, to, all, Veterans, !, VOTE, TRUMP, FOR, VETS, !, 81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016, https, …]",490179072,"Thanks, to, all, Veterans, !, VOTE, TRUMP, FOR, VETS, !, 81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016, https, …"
0,-5624699312895754033,1,0,Scrufey21,RT @Samstwitch: Thanks to all Veterans! VOTE TRUMP FOR VETS! 81 Reasons to Vote for Donald Trump! https://t.co/R3RIdQAeWk #Trump2016 https:…,2016-05-30 03:32:52.286,"[Thanks, to, all, Veterans, !, VOTE, TRUMP, FOR, VETS, !, 81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016, https, …]",490179072,"Thanks, to, all, Veterans, !, VOTE, TRUMP, FOR, VETS, !, 81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016, https, …"
0,-3811549138974502367,1,0,Scrufey21,RT @Samstwitch: VETERANS: 81 Reasons to Vote for Donald Trump! https://t.co/R3RIdQRQkU #Trump2016 https://t.co/xdyvov71I1,2016-05-30 03:33:08.511,"[VETERANS, 81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016]",490179072,"VETERANS, 81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016"
0,7950537588909548139,1,0,Scrufey21,RT @Samstwitch: 81 Reasons to Vote for Donald Trump! https://t.co/R3RIdQAeWk #Trump2016 https://t.co/2YOSTrIe6A,2016-05-30 03:33:21.583,"[81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016]",490179072,"81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016"
0,556273622322240620,1,0,Scrufey21,RT @JWeismonger: Donald Trump took a lot of bad properties in NYC &amp; around the world &amp; made them winners-he can do that for US🎉♥️🎁🎈 https:/…,2016-05-30 03:34:01.842,"[Donald, Trump, took, a, lot, of, bad, properties, in, NYC, &, around, the, world, &, made, them, winners-he, can, do, that, for, US🎉, ♥, ️🎁🎈, https, …]",490179072,"Donald, Trump, took, a, lot, of, bad, properties, in, NYC, &, around, the, world, &, made, them, winners-he, can, do, that, for, US🎉, ♥, ️🎁🎈, https, …"
0,-6140912028526281168,1,0,Scrufey21,RT @thejaggins: Spectacular! America First! Trump 2016! https://t.co/brhIyu1jui,2016-05-30 03:34:04.621,"[Spectacular, !, America, First, !, Trump, 2016, !]",490179072,"Spectacular, !, America, First, !, Trump, 2016, !"
0,-2651091111185989767,1,0,Scrufey21,RT @Samstwitch: Donald Trump Speaks at Rolling Thunder Memorial Day Event (5-29-16) https://t.co/xTQ9sZUC84 #Trump2016,2016-05-30 03:34:07.584,"[Donald, Trump, Speaks, at, Rolling, Thunder, Memorial, Day, Event, (, 5-29-16, ), #Trump2016]",490179072,"Donald, Trump, Speaks, at, Rolling, Thunder, Memorial, Day, Event, (, 5-29-16, ), #Trump2016"
0,-6608890320267975222,1,0,Scrufey21,"RT @immigrant4trump: African Americans for Trump ""Donald Trump is the best choice for ALL Americans!🇺🇸 #Trump @JOMainEvent @wkamaubell
http…",2016-05-30 03:34:27.408,"[African, Americans, for, Trump, Donald, Trump, is, the, best, choice, for, ALL, Americans, !, 🇺🇸, #Trump, http, …]",490179072,"African, Americans, for, Trump, Donald, Trump, is, the, best, choice, for, ALL, Americans, !, 🇺🇸, #Trump, http, …"
0,7950537588909548139,1,0,Scrufey21,RT @Samstwitch: 81 Reasons to Vote for Donald Trump! https://t.co/R3RIdQAeWk #Trump2016 https://t.co/SrMNQRXOTV,2016-05-30 03:34:47.784,"[81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016]",490179072,"81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016"
0,7950537588909548139,1,0,Scrufey21,RT @Samstwitch: 81 Reasons to Vote for Donald Trump! https://t.co/R3RIdQAeWk #Trump2016 https://t.co/DYcMgmQnOL,2016-05-30 03:34:54.202,"[81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016]",490179072,"81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016"
0,7950537588909548139,1,0,Scrufey21,RT @Samstwitch: 81 Reasons to Vote for Donald Trump! https://t.co/R3RIdQAeWk #Trump2016 https://t.co/FUcnSipHy8,2016-05-30 03:34:59.478,"[81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016]",490179072,"81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016"
0,7950537588909548139,1,0,Scrufey21,RT @Samstwitch: 81 Reasons to Vote for Donald Trump! https://t.co/R3RIdQAeWk #Trump2016 https://t.co/iaKUVywKOW,2016-05-30 03:35:04.338,"[81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016]",490179072,"81, Reasons, to, Vote, for, Donald, Trump, !, #Trump2016"
0,-7636542242624246067,1,0,Scrufey21,RT @thejaggins: Teach your children US history. What they are learning in school is a perverted socialist version of it. https://t.co/EBBZj…,2016-05-30 03:35:26.701,"[Teach, your, children, US, history, What, they, are, learning, in, school, is, a, perverted, socialist, version, of, it, …]",490179072,"Teach, your, children, US, history, What, they, are, learning, in, school, is, a, perverted, socialist, version, of, it, …"
0,474498912757746523,1,0,Scrufey21,"RT @StrokerAce90: CNN’s King: ‘If You Think Donald Trump Can’t Win, You Are Wrong’ - Breitbart https://t.co/zI5cVqr5Nx",2016-05-30 03:37:54.110,"[CNN’s, King, ‘, If, You, Think, Donald, Trump, Can’t, Win, You, Are, Wrong, ’, Breitbart]",490179072,"CNN’s, King, ‘, If, You, Think, Donald, Trump, Can’t, Win, You, Are, Wrong, ’, Breitbart"
0,-4393306457749744710,1,0,Scrufey21,RT @Samstwitch: Donald Trump's Speech to VETERANS at Biker's Rolling Thunder! (5-29-16) (Starts at 44 minutes in video) https://t.co/xTQ9sZ…,2016-05-30 03:39:34.054,"[Donald, Trump's, Speech, to, VETERANS, at, Biker's, Rolling, Thunder, !, (, 5-29-16, ), (, Starts, at, 44, minutes, in, video, ), …]",490179072,"Donald, Trump's, Speech, to, VETERANS, at, Biker's, Rolling, Thunder, !, (, 5-29-16, ), (, Starts, at, 44, minutes, in, video, ), …"
